movie_id,summary
3758,"Penn is highly under rated in the world that is movies, as he shows with this Oscar potential performance. The young actress who plays his daughter is amazingly mature in her acting, whilst always managing to capture the innocence of her youthfullness. That's where Rita Harrison enters, and she will not only help Sam, but learn great values with him. He lives in Santa Monica and works at Starbucks. All of the major cast members give one of the best performances of their careers, and many of these actors have had a number of artistic triumphs on their rÃ©sumÃ©s."
3759,"This film had a minuscule $4 million budget, a terrific script and a director not afraid to take some risks. Director Marc Forster conjures a forceful presentation with stark sets, next to nothing in the way of props and other set decoration, and a non existent soundtrack. This is an actors' showcase, with outstanding performances all around. Billy Bob Thornton delivers his best performance since ` Sling Blade' with a complex character torn between his prejudices and his attraction to Leticia (Halle Berry). In this film, Berry is sexy and alluring, but these are only incidental attributes."
3343,"With her mock British accent, Jolie is a lot of fun as the adventurer - archaeologist who is equal parts Bruce Wayne and Indiana Jones, but with a much better body. The script is a patchwork of ideas that plays like a Greatest Hits collection of other films. She's guided by the spirit (both literally and figuratively) of her late adventurer father, Lord Croft (Jon Voight), and assisted by an archaeologist Alex West (Daniel Craig) and cyber-geek creator Bryce (Noah Taylor). As the first interplanetary alignment in 5000 years approaches, Lara Croft faces her greatest challenge. The final duel amongst the starring and contenders for the possession of the ancient relics is impressive and groundbreaking."
3273,"And there's the wonderful little boy who spends the whole movie getting accidentally brutalized, hit by cars and running into airplane propellers, always with much blood and flying viscera. Although it has some geniuinely funny scenes (especially the ones featuring Rip Torn) many scenes exist purely for their shock value. Other "" gross - out "" comedies present their vulgarities with the sober convention, creating a pornographic aura that is shameful instead of funny."
3766,"At the time of the movie America was a dark and mysterious place, home to all of the fears of Europeans. ' Le Pacte des Loups' has one of the strongest French language casts possible, a mix of veterans and some up and coming talent. A strong female role is unusual in movies, but two? In complete contrast there is the innocent, fragile, and astonishingly beautiful, Madeiline (Emilie Dequenne), younger sister to the protective Jean Francois. Horror movies live or die by the creature and fortunately this movie delivers."
3768,"But that stunning ending changed everything and called into question all that came before it. and decides to set all his watches (he sells them on the street) to Paris time, and then all the clocks in his house, and then all the clocks he can find. The film moves slow and it has little dialogue, as is Tsai's style, but it is incredibly beautiful in its composition, editing, everything. The film builds up to a silent crescendo, where the three main characters each endure cold acts of love and failed attempts at communication. Michelangelo Antonioni, who is obviously Tsai's main inspiration (though this particular film has a lot of references to the Truffaut film The 400 Blows, including a very funny cameo by Jean - Pierre Leaud), had a problem moving on from this material, as well, with everything from L'Avventura to Red Desert being very similar (although his style evolved more than Tsai's has), and even after that his films had comparable themes."
3978,"Ditto for the other actors, for this is a great ensemble cast, even though most of the performers never appear in any scenes together. McConaughey, Duvall, Turturro and Irving are all outstanding in this film, but it is Arkin who soars in the key role of the disgruntled businessman. In short, everything in the film was just as it should be--fitting its own story perfectly, representing its thoughts, its characters, its themes with seemingly effortless grace and poetry. Like ` Go' a few years back, the makers of this film respect the intelligence of their audience. Just as everything seems to be going your way, an unexpected and unforeseen ` event' may knock you completely off course, thereby depriving you of that ` happiness' you felt, moments before, lay just within your grasp."
3777,"Of all the movies based on Philip K Dick stories, this one actually is most true to the plot line. Sinise is excellent, Stowe is pretty and sensual as usual and D'Onofrio is over the top, as usual. It's more faithful to the PKD story and captures the theme of identity and illusion vs reality more concisely. The short makes Olham a little more contradictory - he tells his wife that his project is a good thing, then he questions what he's doing with his friend at the Project. The special effects were 1st rate, locations, cinematography, acting, all very, very good."
3272,"It is also obviously that now it is much harder to surprise or entertain anyone with wild Aussies. So if you like the first two Crocodile Dundee movies most likely you will enjoy this little movie or at least you'll tolerate it. The sequel (Dundee II) was very good and that should have been the end of it. Paul Hogan's knive - tossing, hand - slapping Outback legend skipped the whole of the 90's so his 2001 comeback came as something of a big surprise. Despite that this sequel had enough funny moments and jokes, including one very surprising cameo appearance."
6586,"The scenes are very well built and the director truly owns this movie. Selton Mello plays AndrÃ© a son who seeks to control his inner passions with the stagnant philosophy of his father. Although in some moments the words just repeat what images show completely (no reason for that), it is amazing how a psychological book such as Raduan Nassar's novel has become a mature film. "" Lavoura Arcaica "" (aka "" To The Left of the Father "") is one of the most intense films you'll ever see - love it or hate it, it'll be a real experience for you. Devastating could be the best word to describe this masterpiece, based upon Raduan Nassar's brief, but strong novel of the same name."
3595,"The film communicates a powerful message that no teenager is incapable of taking their jealousy to extremes, and O's superb cast of young actors effectively demonstrate how treachery and envy can lead to tragedy. Quite correctly, the film is aimed at a teenage audience, with a smorgasboard of hot young talent. Mehki Phifer, portrays Odin, the star basketball player who has everything going for him, until his' friend' Hugo (Josh Hartnett) is overcome with his emotions and envy for Odin that he devotes his time and effort to destroying his life, which he ultimately succeeds in doing. Phifer is remarkable in his role, but Hartnett steals the show in a performance that he's never outdone. Julia Stiles also performs well as Desi Brable, the sweet, smart and pretty girlfriend of Odin."
3836,"Then things start going right, Vinnie looks a lot more comfortable and the movie starts to get going and goes from strength to strength with loads of gags and some occasional violence to break things up a bit. The match is what the watchers of this film want to see and it is fantastically constructed, just one tip of advice, don't p *** of the' Monk' 10/10 stars, classic stuff Like the original (The Longest Yard), it was made to entertain the audience, not to provoke some deep introspective thought on the existence of God. Of course, there's very few movies with Burt Reynolds that are worth more than a glance ("" Deliverance "" being a huge exception). Jones is good, but Statham steals the show in almost all of his scenes."
3594,"Especially good is Salva's patience in developing his sibling protagonists, their dialogue and reading good enough to establish what most genre work can't even dream of--plausible characters. The creature itself is also a good presence even if it does lose a little bit of its creepiness when the wings come out. Definitely Salva's finest work up - to - date, leaving his poor debut feature "" Powder "" far behind. With two good lead actors and their silly clichÃ©s that are guilty pleasures, this was a fun road trip movie with the great creeps. Salva directs well and injects a good sense of tension into the film but he also knows how to frame a shot â€“ his use of darkness and the tunnel spotlight effect both being pretty effective."
3583,"He was the only good reason to watch Seinfeld. Jon Lovitz was excellent in this film, along with Mr. Bean (or Rowan Atkinson as he is called by non-Mr. An eccentric squillionaire has put it in a locker without explanation. He wants to keep his wealthy, high stakes gamblers interested in his gambling techniques so he arranges a new, quasi-legal sporting event for them to bet on: a human rat race. The movie succeeds without clever jokes, with its hilarious scenes to make fun of the greedy or the "" don't know how to spend their money "" people."
3347,"It is a really good character portrait that also has some really fired up performances from Ving Rhames, as a new ex-con boyfriend of his mother, A. J. Johnson as the mother, Omar Gooding (Gooding Jr.'s brother) as Jody's good friend, especially Taraji P. Henson in one of the best female performances of the year as Jody's girlfriend and also mother of one of his children, and of course, Snoop Dogg as a version of himself (albiet evil). (Especially one monologue by Mr Rhames--phenomenal, Sir!) Ving Rhames as Melvin: Stupid and psychotic former criminal that brags about his past misdeeds as if that was cool. The film stars in a debut of Tyrese Gibson (some may remember Cuba Gooding got his first speaking role with Boyz) as Jody, a boy (age 20) who still lives with his mother, is the father of 2 children from 2 different mothers, has no real job and often just hangs about complaining and being spoiled. Melvin showed that the street mentality never leaves a street thug, but he can learn to make better and more positive choices."
3989,"It is a beautiful story based on an Inuit legend that exists on many different levels and subplots, etc. . You will be a bit confused at first, trying to understand the characters and what exactly is happening, but then it starts to really suck you in, you begin to love the protagonists, who are physically beautiful people, and then you will grow to hate the antagonists, who are mean and undesirable. The use of Inuktitut, which is still a living language, preserves that essential atmosphere of complete authenticity; the building of igloos, the darkness inside the communal dwelling with only seal oil lamps, the use of bone and driftwood and dried seaweed for tools and fuel are absolutely authentic. Unbelievable scenes with wonderful photography and chilling (no pun intended) moments."
3348,"It is really far better than most teen movies. Kind of like a Charlie Sheen movie, back when he was having all those ego problems. Finally --- the DVD is also great. Even though nothing in the story of course happens as a real surprise, the movie still knows how to create a believable and touching story about love with more than enough original touches in it. It's a perfectly watchable movie mainly targeted towards teens, however also different age groups should be able to appreciate this movie and its love story."
3641,"The plot is basically just a way to get all of the sports in and the funny scenes are put in along the way. It has some very funny scenes (playing spoons) and some great shots of extreme sports. It has moments of supreme slapstick humor as well as hilarious dialog. If you're looking for a great movie with a Christian - ish theme to it, go and see Saved! This is a good clean movie you can watch with anyone including but not limited too, pastors, parents, nuns, old people, ninjas, and the FBI."
3394,"Excellent acting is the attraction in this low - key heist movie, which only gets into high gear in the last 30 minutes of the two hours, and features some nice twists. Brando delivers about 5 scenes that are right on key and provides some comic relief that fits nicely. What makes it worth watching over many other similar twisty heist movies is the cast, who manage to make the material seem better by their inclusion. Overall a really good film that will leave audiences with their jaws on the floor. The trio of brilliant lead actors transcend the plot, and overcome the sometimes sluggish direction (courtesy of Frank Oz, who did Bowfinger and many other comedies--and children's flicks, such as The Indian in the Cupboard)."
3793,"The use of sound is most effective as well, with all sorts of bizarre noises being heard, including the odd screeching noise that the Mothman was said to have made in some of the real accounts. Just listening to the soundtrack is guaranteed to give you chills. It also has interesting characters and some emotional moments. The Mothman Prophecies is a solid thriller. Will Patton is outstanding as a local resident who has several run - ins with the Mothman until it drives him crazy."
4095,"Fun, lovable, and humorous, she almost manages to save this film, despite a few shaky scenes. The main character named Sam is a mormon version of Ned Flanders (from the Simpsons), he meets Charlie. The movie makes you think about your own beliefs and the important things in life."
5893,"The cast was inspiring and a fun look at where some of them were just 4 years ago and how far they have come. A must see for anyone between the ages of 20 - 40. It has so many truths and is hilarious. If you liked this, and you should for what it was (Ebert could lighten up but then again he probably can't be PC and give this movie anything more than zero stars), check out Tomcats - similarly funny and original. Has some great characters kind of like Tomcats."
4596,"Cabin Fever is about 5 college kids who had just finish test finals and are enjoying some relaxation and fun in a cabin in the woods but the fun is cut short when they learn a flesh eating bacteria disease is around. The movie stars Rider Strong (from Boy Meets World), Jordan Ladd (Broken Lizard Club Dread), Cierina Vincent (whose "" spolier "" featured in two steamy sex scenes one of which is good and another is okay at first then it gets weird."
4599,"Adrien Brody is quietly wonderful as an unemployed nebbish in his late twenties who stills lives with his parents and has a fascination with ventriloquism; he finally buys a dummy of his own and practices the craft he's dreamed about, yet also realizes (via his new wooden companion) that it may be time to start growing up. Greg Pritikin wrote and directed this low - budget satire of suburban craziness, and seems to harbor an affection for bughouse characters all living on the edge. It isn't an original vision (Hal Hartley was mining this dryly eccentric territory 10 years ago), but it's still surprising how successfully Pritikin manages to pull this intentionally bumpy story together. Illeana Douglas and Vera Farmiga are also very fine, and though the construction of the script is caricature - oriented, most of these actors overcome the slight material, revealing something unexpected in the process: a sunny story about weirdos that ultimately celebrates humanity. Steve, fired from his job, meets employment counselor Lorena (Vera Farmiga) and sparks of all kind begin to fly."
3803,"Dave (Devon Sawa), Sam (Jason Segel) and Jeff (Michael C. Maronna) are the best cheaters on campus cheating their way though college with elaborate scams and cons that probably take more planning and energy than it would take to actually study hard. This movie was trying to fit itself into the' gross - out' comedies of recent years such as American Pie and Road Trip, but it just failed miserably. With his friends help, Dave finds the courage to finally confront Angela and tell her the truth as well as how much he loves her and how he found his true self by loving her blah, blah, blah. Scenes that should have been fun turned out to be off - putting & incredibly juvenile. Some gags are very funny such as Ethan's fantasy making out with 2 girls at once and a sequence portraying the friendship of the "" slackers ""."
4620,"As crazy and silly as this setup sounds, the film actually achieves depths that most "" serious "" movies can't even begin to touch. Lansdale routinely puts different genres in a blender together and comes out with something better than a genre outing. The gist of the story is that Elvis (Bruce Campbell) didn't die (it was an impersonator he swapped places with who popped his clogs), and is spending the rest of his days in a Texas rest home, with a busted hip and a growth on the end of his pecker, and he's none to happy. Coscarelli and cinematographer Adam Janeiro easily capture a nice dreamlike atmosphere in the retirement home and grounds, with the fantastic hallways especially standing out. (Which is a tribute to Coscarelli, as most mainstream Hollywood movies would have mangled the source material into something unrecognizable from what it once was.)"
4621,"Admittedly, DEMONLOVER makes a sharp left narrative turn at the halfway point that's going to confound viewers who are intrigued by the straightforward (and extremely absorbing) high - stakes opening. Every line of dialogue is about the business merger at hand; in the rare instances where feelings are discussed, they're usually about how * work * affects those emotions. Considering the labyrinthine motives of her character, Nielsen's exquisite subtlety may be lost on first - time viewers; on second look, her emotionless gaze speaks volumes. Demonlover is in many ways an interesting movie. Same industrial' cool' spaces, same underacted performances (Nielsen is brilliant) and all in all a plot that goes off track near the end."
4622,"Eclectic English film - maker Michael Winterbottom has produced his finest work to date with' In this World', a pseudo-documentary account of the attempted journey of two Afghani refugees to London. This film's outstanding achievement is the sense it conveys that despite the ubiquity of television, mobile phones and the English language, this is still a big, poor and very beautiful world. From the outset, it is pointed out that lots more' muhla' went into bombing Afghanistan than providing refugees with any assistance. It is certainly more vivid an disturbing than most road movies, whether you are talking about "" Stagecoach "" or even "" Thelma and Louise "" - this is gripping stuff indeed, and a good companion to the recent Afghan film "" Osama . "" Motivated by a news story about 58 Chinese immigrants found suffocated in a container at Dover, In This World by Michael Winterbottom is a passionate tribute to the nearly one million refugees a year who are willing to take enormous risks to seek a better life."
4623,"a good story, good characters, good acting (not stars hamming it and ISO of an Oscar - gag), good cinematography, a good script with good dialogue and good direction. Hook up with someone in Europe and make a great movie there. The two actresses and their male colleagues are all young (except the Colonel character, a big beefy macho guy) and very impressive. The themes of deep care and concern for others (friendship in SBM, erotic love in Y&J) and the deepening and transforming of that care in light of being witness to a death are shared by both films. Yossi is Jagger's boss and both are the stars in their base for in their very own way both young men are special."
4630,"Wonderful as he is as a teacher â€“ and surely his patient firmness makes him superb with children in a peculiarly French way--the insistence on manners and civility, on his being called ` monsieur' (a bit old fashioned, one might think, even pre-1968, pre-Seventies) â€“ and that apparent absence of a life outside the classroom, all suggest a certain human limitation in Georges Lopez. Lopez is always focusing on him, but without great effect: he eludes molding too. You realize he's just a boy â€“ full of possibilities. Throughout ÃŠtre et avoir there are moments that are tremendously moving, which pop up instantly without warning. There are beautiful brief sequences of the snow, of cows, of one of the boys cooking and driving a tractor."
7508,"Pixar's short animations tend to be either original meaningful films or continuations of existing intellectual property. Yeah, multiply that by 72 and that's how many gadgets this car has. Crystal voices Mike to perfection whilst Goodman unfortunately does not have too much to say. His dialogue consists of murmurs and sounds of pondering, highlighting Sully's perplexed bewilderment. This short film is written and directed by Pixar big name Pete Docter and he got help from Roger Gould and a couple writers who also worked on the first Monsters movie."
7400,"Kevin is still 9 more than 10 years later. The first 2 (and a bit of the 3rd) movies also benefited from a very strong musical score that elevated them far beyond a typical family comedy. well, apart from a lingering insult to the first two Home Alone movies. Everything from the script, the acting to the sets, seemingly knocked - up from left - overs at the nearest Reject shop, smack of Z - grade involvement."
6044,"Whereas "" y tu mamÃ¡ tambiÃ©n "" is a master piece and well acted, directed, edited and told, this movie falls short of its intentions in building a coherent drama. The real star here is Yusa, the crazy guy. Menolippu Mombasaan is good movie no doubt about it! The idea of a road movie in beautifully shot summerly Findand is quite tempting, and the elements of the' last hot summer before the adulthood' are all there. This movie which has also had some success at festivals around the world is evidence that Finland can produce international quality movies."
3809,"` Big Fat Liar' offers a lively contemporary spin on the Boy Who Cried Wolf legend. One day, through an amazing fluke, he meets up with a nefarious movie producer named Marty Wolf who steals Shepherd's story idea â€“ a composition he wrote for his English class entitled ` Big Fat Liar' â€“ and proceeds to make a movie out of it. Kids will love ` Big Fat Liar' for the simple reason that it works as pure adolescent fantasy wish - fulfillment on several levels. First, it shows a youngster getting the rare opportunity of turning a major studio backlot into his own personal playground (the film sometimes feels like a 90 - minute commercial for Universal Studios' behind - the - scenes tour). In fact, the best parts of the film occur near the beginning when Jason and his adventures stay connected to the real world."
3810,""" Collateral Damage "" touches on the subject briefly - enough to humanize the terrorist leader, even! If that is not the most unbelievable plot you can imagine, then there are some twists and turns that are even more incredible. There are twists and turns in the plot, and the first half is full of time - filling minutes spent getting to know yet - another - comedic sidekick, who will disappear entirely from the movie within minutes (couldn't they have stuck with one sidekick?"
3811,"John McTiernan, director of such classics as' The Predator' and' Die Hard' has managed to make a movie, that is in one word, poor. In the self - centered and hedonistic 70's, isn't it amazing the true gist of the original film is the attempt to keep a famous player from becoming bigger than the game he plays?"
3821,"As a singer she is as good as most of the rest of the young singers who cater to the teeniebopper audience. Compared to good young actresses, Britney is fairly amateurish. Most of the situations and dialog are silly, and there are many close - range shots of a pretty, smiling Britney. You're much better off using that money to see a better film currently in theatres. Cliched and uninspiring plot, acting that needs to be reported to the trades description act, and Britney Spears."
3822,"If one were to place too great an emphasis on many of the smug and self - serving views expressed by various contributors here, it may well appear somewhat of an enigma that HART'S WAR still rates 6. A screen adaptation of John Katzenbach's excellent novel, this late WW2 flick tackles racism, POW life and honor. A lot of what is uttered during the "" court - room "" sequences has great relevance in all facets of life - IF you care to listen. Viewers who like Willis will not be disappointed and Colin Farrell is sure to delight the ladies with his Irish good looks, dark "" little boy "" eyes and expressions."
4701,"It's moments of levity are welcome, but few. Ruane has a simpler role but works OK it in, likewise Fulton, Abercromby and others all turn in natural performances. Credit to Loach again because he has drawn out convincing performances despite working with a mostly young cast. (B +) Note - This film does have English subtitles making it more user friendly for those who find the thick Scot dialect difficult to understand. First - time actor Martin Compston, a professional soccer player from the Greenrock area picked by Loach from a high school audition, holds the film together with a truly convincing performance as the good - natured teenager who has excellent motives but lacks the ability to realize them in socially acceptable ways."
4702,"It is full of surprises and features an excellent Gary Oldman and an hilarious Chris Cooper. An intelligent, offbeat road movie with fantasy elements is a hard thing to sell, so they don't bother and the film eventually limps its way onto DVD. James Marsden, Gary Oldman, Christopher Lloyd, and Amy Smart all turn in stellar performances. This film is one of the few modern movies, that really HAS something to say. In a time when films like "" Gigli "" are invading the film market, this is a breath of fresh air, a step towards a better side of film - making, a side with morals for today's youth and future generations."
4704,"Snappy editing and a well - timed score heighten the horrors that pack nanchuka punches to the guts. If you like horror movies and want to experiment, this is a good chance, and one of the best in the genre since the little shown Audition earlier this year. Her doctor, Dr. Lo (a really young looking Edmund Chen) doesn't believe her at first, but then realizes that there may be some merit to her claims, so they go in search of the donor in order to find out what history her eyes' previous owner had, and what kind of baggage Wong Kar Mun has to deal with now. The rest of the film is certifiably creepy, but there is actually a decent story to support those creepy parts. The Eye tells a good story and tells it well, with strong characters and genuine scares."
3823,"Friends Laura Herring and David Thornton (and seemingly countless other ordinary people) do their best to help the couple raise money and soon it seems that most everything they have is on the market to be sold. Washington, arguably better here than in recent triumphs like "" Training Day "" (an Oscar - winning role) and "" Antwone Fisher "", goes to an even higher plateau here. Strikingly accurate when pointing the finger at things wrong with America these days, "" John Q "" is a thought - provoking production that will cause its audience to think and learn about sometimes forgotten aspects of human life. Anne Heche's performance as Rebecca Payne, the hospital administrator, is quite sickening because she plays the bureaucracy part of the role but she does it well. James Woods plays the rich, blood - sucking doctor who John Q. takes hostage along with other innocent bystanders and hospital staff but John Q. has a heart too."
7170,"Limos and Grant are both pretty good looking but they cannot deliver a convincing line or even a convincing slap for all the tea in China. Clark's direction is interesting at least; at points the cinematography is nicely washed out, blending colours into frames to depict changes in emotion and several other nice touches â€“ if only he had been able to draw out value from the material â€“ the odd nice visual touch is not enough. this film demonstrates good photographic and special effects skills, but the visuals are not accompanied by anything too satisfying. Mr. Jasso is the film's "" Best Supporting Actor "" and Ms. Limos is the "" Sexiest Supporting Actress "". The concept itself is interesting - Clark, fond of examining the behaviour of teenagers without the rule of law, has attempted to create a society that forms an ideal background to test the behaviour of a number of teenagers who live in a society where there is literally are no laws."
4712,"The film is carried by the lead actress who is always the star despite some good supporting performances. on the cusp of what, from the outside, seems like success in both of these realms, esther (the central character) badly injures her leg but doesn't even notice for several hours. END OF SPOILERS But look what you can into this film, well after all it's a French film, and if it isn't experimental, pushing - edge and thought - provoking, it isn't French enough right? Her cutting affects other relationships in her life--a female colleague at her work with whom she maintains a chilly friendship fraught with bitterness and rivalry and her boss, who she embarrasses in front of business associates at dinner with another incident (the dinner scene was one of the best scenes in the film). It's sometimes a case of being tricked into believing that you've seen more than you really have but there are also moments that genuinely induce cringing--nails digging into wood comes to mind--and the camera never shies away."
3824,"It had better songs, more exciting action, better voice acting, and funnier lost boys. "" Peter Pan In Return To Never Land "" is Disney â€˜s animated sequel to their truly classic 1953 adaptation of J. M. Barrie â€˜s beloved children â€˜s story. Time â€˜s moved on since the first movie and although Peter Pan never grew up, Wendy did. However when Hook flies his sailing ship to London, kidnaps Jane and takes her to Never Land, she soon wishes she has paid more attention to her mother â€˜s stories. The use of computer generated animation does successfully enhance certain scenes, sometimes so subtly you do nâ€˜t even notice, and sometimes â€“ in the case of Tinkerbell â€˜s magical pixie dust â€“ to spectacular effect."
5880,"The deviations this work takes from the original movie are constructive variations rather than the mindless drivel customary in the King remakes. It's one of the best horror movies of the 20th century. TV movies tend to be endlessly drawn out, with low proudction values, and this was better than average. Rena Sofer as Miss Desjarden was a delight to behold. Even though it was modernized with Carrie making references to the internet, Chris using a cell phone, etc. ."
6965,"Daria had an admirable sense of self that could not be rattled by the conventions of others. This movie wraps up the Daria series and deals with the outcome of the college plans of Daria, her boyfriend Tom, best friend Jane, and classmates Jodie and Mack. Daria gets confirmation of what she already knows - that connections and personality trump brains - when distinguished college Bromwell passes her over for admittance, but accepts her old - moneyed and more conventionally likable boyfriend, Tom. Hard core Daria fans will love the animated cells at the final credits."
4725,"To a large extent, the inherent friction between America's central majority and diverse religious minority groups is controlled and channeled by a matrix of Constitutional Law principles. Living in large communities side by side with the "" english "", as they call without distinction all others, their energy, excellent and desired produce and products and reputation for orderly, crime - free lives has insured respect. Anyone interested in learning about Amish teenagers should watch this film. It is surprising how many similarities and differences there are between Amish teenagers, and the average American teenagers. You can't help but cringe with fear as Faron drops in and out of the drug culture, nearly gets himself killed in a car accident, and eventually finds love and a decent job many miles away from his parents."
4813,"It provides an origin only; the painting is about all the magical things that happen in the space between the subject and the viewers eye. With lots of bamboo screens, all these are used to show the space, plus the usual fantastic mountains, clouds and forests - even at the end the Great Wall and of course the moving waves of soldiers and courtiers. Nameless weaves his heroic though modest story of how he killed the assassins, but the King remains unconvinced, spinning his own version of how he believed events unfolded. The sheer beauty of the battles, the gentle floating of the assassins as they fly around their arenas (which range from a forest full of orange leafed trees, crisp leaves falling down to the ground like rain, to the crystal clear and calm of a mountain lake), the costumes of characters at varying stages in the story line (red for passion, green for youth, white for truth, blue for love), the amazing army scenes which feature thousands of arrows being fired into the sky to create a black cloud that descends right on top of the camera, all these elements combine to produce a faultlessly perfect image on the screen, each frame a worthy photograph that gently reminds you why cinema is the greatest art form of the twentieth century. It's reminiscent of Akira Kurosawa's RASHOMON, and is a great way of developing a mystery thriller."
4837,"One of the best scenes in the film is when the family are at the fairground, one of the girls asks for an ET teddy which can be won on one of the stalls. This scene is gripping as the father tries to win the ET teddy for his youngest daughter, you can see the pain going through the fathers face as he tries to prove himself to his daughter as the dollars are rushing away from him. The connection between the father and eldest daughter during the final scene was excellently heartwarming, it showed everything the film was all about in one powerful scene. Their lives change and Johnny and Sarah learn to face and heal their wounds with the arrival of the baby and the friendship of Mateo. The two sisters playing the daughters are amazing."
3834,"This is a good one to see if you aren't into horror movies and want something that stirs the little grey cells. The thing that drives the fictional Emily in the fictional tale is more compelling than anything else. Even more strange, in some scenes it actually succeeds in that. Although using many clichÃ©s, the plot is romantic and the story is beautiful. At times where his wife is communicating with Joe, at least to Joe's knowledge, the film breaths a creepy atmosphere with a cinematography and score that make things suspenseful."
6418,"Kirk R. Thatcher) Kermit is enjoying their Christmas with their usual selection of shows at the Muppet Theatres, but then trouble starts. The acting as always was good, with some wonderful cameos, such as Matthew Lillard, who was just funny. The downside of this is that the plot is very episodic, but the plus side is that the film is funny and will easily engage adults as well as children. The cast of muppets are very good - with all the new characters from the television show having a bit of time, including Pepe, Risso the Rat, Johnny Fiama and his monkey etc. . The cast of Scrubs are wasted and not funny apart from showing up but cameos from Arquette, Macy, Goldberg and Lillard are all amusing and Cusack seems to enjoy herself."
3835,"Combining The Vampire Lestat and the Queen of the Damned novels into one screenplay was, ahem, damned to suffer massive story cuts because of the intricate and detailed background of a dozen or so characters involved. Embrace its plot holes and stupid dialog (which lends itself to random quoting), sing along to the entertaining rock songs. In some scenes, this works adequately, but on the whole, Jessie's motivations, while they are explained, seem kind of empty. That said, the question remains, without the detail and extra characters, can the basic story of Lestat's re-awakening of the Queen of all vampires be entertaining and sufficient enough to sustain itself? Marius (who did not make Lestat btw) in the chronicles is the great reasoner of the Vampires."
4857,"In most country cousin / city cousin tales, the contrast between rural and urban life styles is portrayed in a humorous fashion. He has divorced a woman he clearly still loves, and has no satisfying human relationships. Uzak was shown as part of the Rochester Labor Film series. The motif of ailing mothers is one of the crucial ties between the cousins, for Yusuf has one too. Like a symphony, the film plays around with the various meanings of its title in a virtuoso directorial performance by NB Ceylan, who has made a career out of enshrining Tarkovsky into the landscape of Turkish cinema."
6494,"What comes out of that mouth is some of the funniest and most irreverent talk one has heard in presentations such as these. It was totally free, and he talked for five hours, just like IMDb says he did at Cornell. Shooting from the hip with the same sort of brash bluntness of his characters, Kevin fields questions and reveals truths about the movies you love. A compilation of college lectures given by cult - favorite filmmaker Kevin Smith, it ranges in topics from religion to homosexuality, to Kevin's films to the cadre of odd young men who want to give him oral sex. Whether it's how he knew Jay was funny or how he met Prince, they are all gems."
4933,""" Broken Wings "" is a poignant, slice - of - life drama about an Israeli family's coming to terms with the death of their father nine months earlier. As a second crisis hits the family, a whole host of long - dormant feelings and emotions finally break out in open conflict. Orly Silbersatz Banai as Dafna, Maya Maron as Maya, and Nitai Gaviratz as Yair deliver, beautifully realistic, heartfelt performances. "" Broken Wings "" is a small, overlooked gem that gets to the heart of what it means to be a family. Nice film overall with good acting performances"
4934,"The three principals (henderson, sives and rawlings) are so utterly convincing and there is so much chemistry between them all. They are backed up by two brilliant turns from Julia Davis as Moira and Mads Mikkelsen as Horst. He's a friendly, charming and responsible man, who's flirting with one of two regular costumers, a girl name Alice. From good cinematografy and a good script, to a well polished, melancholic score, this film is worth viewing. [WARNING: Some spoilers ahead] Suicide is a serious subject and any attempt at showing it in a humorous light runs the risk of trivializing what amounts to a major public health problem."
4938,"In the end, when all of the actresses involved in the documentary are signing their names in lipstick on pieces of mirror (huh?) But others provide nuggets of wisdom like Holly Hunter, Diane Lane, Salma Hayek, Martha Plimpton (who has forsaken movies for the stage) and a predictably funny Whoopi Goldberg. Arquette's earthy style made the documentary flow very smoothly, and it was refreshing to see no pretensions. Arquette gamely drops a lot of the pretensions of the industry to tell her story, and to get the other actresses to tell theirs, and as a result manages to reveal unexpected truths about the people behind the profession. What was most impressive about the documentary was the incredible number of actresses interviewed."
5715,"These cross-references, which can also slightly break the linear timeline, are effective if one is alert. The first 40 - something minutes are closest to the American remake, but it was surprising that this film is much more linear. Many of the films most frightening sequences feature the murdered woman Kayako: her head full of black hair peeking around a corner, her shadow moving down a corridor and filling a security camera, a head - on shot of her crawling through an attic at night with only the beam of a flashlight illuminating her. Butchered mother - ghost Kayako is very Sadako - like, crawling around with her long black hair in her face and moving with unearthly jerkiness. There were a couple very minor flaws--occasionally awkward performances or editing being the primary one, but overall this is highly recommended."
5712,"And an utterly bizarre tale this is, with enough laughs, emotion and poignant moments anyone could want. Hiroyuki Morita's THE CAT RETURNS is a delightfully engaging children's fantasy from Japanese animation powerhouse' Studio Ghibli', creators of SPIRITED AWAY. Resurrecting' The Baron', an aristocratic feline from previous Ghibli release Whispers Of The Heart, this has schoolgirl Haru being, well Just don't go expecting a film on the same level as Spirited Away or Mononoke and you'll have a great time. Having said that, this cynical thirty - something loved it to bits."
5695,"This is a stunning piece of work which wipes the floor with contemporary Hollywood's so - called "" thrillers "". It's a very grim and depressing movie, full of violence, but also includes some great performances, some beautiful sequences, and characters you genuinely empathize with. Sadly very few people are going to see this brilliant movie, and the few who get to hear about it will be told about the more extreme and brutal scenes and will probably think it's just about shock for shocks sake. The violence is very graphic, but as much as Mr. Park show's, it's what he doesn't show that makes him so talented, the subtle use of sound to advance the film is outright brilliance. Park Chan - wook directs with such beautifully composed images that are far from the the garish MTV - style action / thriller movies produced in Hollywood these days."
